"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"661"	661	"female"	"yes"	29	"CCCC"	14	11	1	"Blackbeard"	"cutlass"	0.92	1	0	"Monsters University"
"662"	662	"female"	"yes"	30	"CCCC"	8	21	3	"Hook"	"cutlass"	0.94	0	3	"Cars"
"663"	663	"male"	"yes"	28	"CCCC"	11	1	3	"Jack Sparrow"	"cutlass"	0.4	1	13	"Monsters University"
"664"	664	"female"	"yes"	30	"JSSFP"	11	7	0	"Hook"	"cutlass"	0.94	1	0	"Inside Out"
"665"	665	"female"	"yes"	27	"CCCC"	6	4	2	"Anicetus"	"cutlass"	2.15	1	1	"Inside Out"
"666"	666	"male"	"yes"	20	"CCCC"	13	3	1	"Jack Sparrow"	"cutlass"	0.84	0	31	"Finding Nemo"
"667"	667	"female"	"yes"	35	"JSSFP"	8	5	0	"Hook"	"cutlass"	1.45	1	0	"Monsters University"
"668"	668	"male"	"yes"	21	"CCCC"	10	3	0	"Lewis Scot"	"cutlass"	0.73	1	25	"Inside Out"
"669"	669	"other"	"yes"	32	"JSSFP"	5	7	1	"Hook"	"cutlass"	1.19	1	17	"The Incredibles"
"670"	670	"male"	"yes"	27	"CCCC"	11	16	0	"Jack Sparrow"	"cutlass"	0.16	0	17	"Finding Nemo"
"671"	671	"female"	"yes"	28	"CCCC"	15	5	0	"Anicetus"	"cutlass"	0.39	1	0	"Inside Out"
"672"	672	"female"	"yes"	30	"CCCC"	16	3	0	"Edward Low"	"cutlass"	0.04	1	0	"Inside Out"
"673"	673	"male"	"yes"	26	"CCCC"	7	5	1	"Jack Sparrow"	"cutlass"	2.04	0	14	"Finding Nemo"
"674"	674	"other"	"yes"	22	"CCCC"	8	2	2	"Hook"	"cutlass"	0.99	0	15	"Finding Nemo"
"675"	675	"female"	"yes"	30	"CCCC"	11	1	2	"Edward Low"	"cutlass"	0.2	1	1	"Inside Out"
"676"	676	"female"	"yes"	27	"CCCC"	10	3	5	"Edward Low"	"cutlass"	1.28	1	0	"The Incredibles"
"677"	677	"male"	"yes"	22	"CCCC"	10	22	1	"Jack Sparrow"	"cutlass"	0.02	1	27	"Cars 2"
"678"	678	"male"	"yes"	25	"CCCC"	14	7	0	"Jack Sparrow"	"cutlass"	0.39	0	8	"Inside Out"
"679"	679	"male"	"no"	25	"CCCC"	1	1	1	"Blackbeard"	"sabre"	1.75	0	12	"Finding Nemo"
"680"	680	"female"	"yes"	34	"JSSFP"	8	1	1	"Lewis Scot"	"cutlass"	1.33	1	0	"Monsters University"
"681"	681	"female"	"yes"	35	"JSSFP"	11	11	0	"Hook"	"cutlass"	0.93	0	1	"Up"
"682"	682	"female"	"yes"	25	"CCCC"	7	14	2	"Hook"	"cutlass"	0.7	1	1	"Inside Out"
"683"	683	"female"	"yes"	28	"CCCC"	10	7	10	"Lewis Scot"	"cutlass"	0.22	1	1	"Toy Story"
"684"	684	"female"	"yes"	26	"CCCC"	6	2	1	"Lewis Scot"	"cutlass"	0.05	0	0	"Up"
"685"	685	"female"	"yes"	30	"CCCC"	9	4	2	"Jack Sparrow"	"cutlass"	0.89	1	1	"Toy Story"
"686"	686	"male"	"no"	22	"CCCC"	1	8	1	"Jack Sparrow"	"sabre"	0.5	1	6	"Inside Out"
"687"	687	"male"	"yes"	21	"CCCC"	12	10	4	"Jack Sparrow"	"cutlass"	0.3	1	26	"Brave"
"688"	688	"male"	"yes"	27	"CCCC"	12	18	0	"Jack Sparrow"	"cutlass"	0.05	1	18	"Cars"
"689"	689	"female"	"yes"	28	"CCCC"	4	0	0	"Lewis Scot"	"sabre"	14.45	1	0	"Monsters University"
"690"	690	"male"	"yes"	15	"CCCC"	13	12	2	"Jack Sparrow"	"cutlass"	1.17	0	22	"Up"
"691"	691	"male"	"yes"	27	"CCCC"	4	20	0	"Edward Low"	"cutlass"	0.24	1	15	"The Incredibles"
"692"	692	"male"	"yes"	26	"CCCC"	10	5	11	"Anicetus"	"cutlass"	0.12	1	11	"WALL-E"
"693"	693	"male"	"no"	19	"CCCC"	4	15	2	"Lewis Scot"	"scimitar"	10.36	0	14	"Monsters University"
"694"	694	"female"	"no"	29	"CCCC"	6	16	1	"Blackbeard"	"banana"	1.21	1	0	"Inside Out"
"695"	695	"male"	"yes"	22	"CCCC"	6	1	2	"Hook"	"scimitar"	3.85	1	19	"The Incredibles"
"696"	696	"female"	"yes"	43	"JSSFP"	15	4	3	"Edward Low"	"cutlass"	0.47	1	0	"Cars"
"697"	697	"female"	"no"	30	"JSSFP"	14	3	1	"Hook"	"scimitar"	7.65	1	0	"Toy Story"
"698"	698	"male"	"no"	20	"CCCC"	7	2	1	"Jack Sparrow"	"banana"	23.36	1	17	"WALL-E"
"699"	699	"female"	"yes"	30	"JSSFP"	5	14	1	"Jack Sparrow"	"cutlass"	0.73	1	0	"Monsters University"
"700"	700	"male"	"yes"	23	"CCCC"	8	7	0	"Jack Sparrow"	"cutlass"	1.17	0	16	"Up"
"701"	701	"female"	"yes"	35	"JSSFP"	9	30	1	"Edward Low"	"cutlass"	2.07	1	0	"Inside Out"
"702"	702	"male"	"yes"	26	"CCCC"	12	9	2	"Anicetus"	"cutlass"	0.32	0	29	"Finding Nemo"
"703"	703	"female"	"no"	34	"JSSFP"	2	2	3	"Lewis Scot"	"scimitar"	5.96	1	0	"Inside Out"
"704"	704	"female"	"yes"	28	"CCCC"	12	1	5	"Anicetus"	"cutlass"	0.43	1	0	"Up"
"705"	705	"female"	"yes"	25	"CCCC"	6	3	6	"Jack Sparrow"	"cutlass"	0.53	0	0	"Finding Nemo"
"706"	706	"female"	"yes"	22	"CCCC"	8	14	3	"Lewis Scot"	"cutlass"	0.37	0	0	"The Incredibles"
"707"	707	"male"	"yes"	19	"CCCC"	9	7	0	"Jack Sparrow"	"sabre"	0.76	1	28	"Monsters University"
"708"	708	"female"	"yes"	29	"JSSFP"	5	7	0	"Edward Low"	"cutlass"	0.92	1	0	"Inside Out"
"709"	709	"female"	"yes"	26	"CCCC"	8	10	2	"Jack Sparrow"	"scimitar"	8.01	1	2	"Monsters University"
"710"	710	"male"	"yes"	20	"CCCC"	11	10	2	"Jack Sparrow"	"cutlass"	0.1	1	23	"Inside Out"
"711"	711	"male"	"no"	23	"CCCC"	3	6	1	"Jack Sparrow"	"banana"	1.8	0	16	"Up"
"712"	712	"male"	"yes"	29	"JSSFP"	11	0	0	"Jack Sparrow"	"cutlass"	0.01	0	19	"Finding Nemo"
"713"	713	"female"	"yes"	31	"JSSFP"	7	3	6	"Blackbeard"	"cutlass"	0.6	1	2	"Inside Out"
"714"	714	"male"	"yes"	28	"CCCC"	9	3	3	"Jack Sparrow"	"cutlass"	0.15	1	17	"Inside Out"
"715"	715	"female"	"yes"	33	"JSSFP"	11	2	4	"Jack Sparrow"	"cutlass"	1.19	1	0	"Inside Out"
"716"	716	"male"	"yes"	31	"JSSFP"	8	7	4	"Jack Sparrow"	"cutlass"	0.24	1	19	"Up"
"717"	717	"female"	"yes"	26	"CCCC"	7	22	1	"Jack Sparrow"	"cutlass"	0.35	1	1	"Inside Out"
"718"	718	"male"	"yes"	29	"JSSFP"	9	27	8	"Jack Sparrow"	"cutlass"	0.98	1	18	"A Bug's Life"
"719"	719	"female"	"yes"	19	"CCCC"	9	5	4	"Jack Sparrow"	"cutlass"	0.11	1	1	"Monsters University"
"720"	720	"female"	"yes"	30	"CCCC"	12	1	3	"Anicetus"	"cutlass"	0.36	1	0	"Inside Out"
"721"	721	"male"	"yes"	24	"CCCC"	11	9	1	"Jack Sparrow"	"cutlass"	0.37	1	19	"Inside Out"
"722"	722	"female"	"yes"	26	"CCCC"	8	3	1	"Hook"	"cutlass"	0.52	1	1	"The Incredibles"
"723"	723	"female"	"yes"	29	"CCCC"	8	6	3	"Lewis Scot"	"cutlass"	0.19	1	0	"A Bug's Life"
"724"	724	"female"	"yes"	28	"CCCC"	11	2	4	"Hook"	"cutlass"	1.22	1	1	"Toy Story"
"725"	725	"female"	"yes"	33	"JSSFP"	10	14	3	"Anicetus"	"cutlass"	0.21	1	0	"Inside Out"
"726"	726	"female"	"yes"	28	"JSSFP"	11	10	2	"Anicetus"	"cutlass"	0.02	0	0	"Finding Nemo"
"727"	727	"male"	"yes"	31	"JSSFP"	13	7	3	"Lewis Scot"	"cutlass"	1.24	0	21	"Brave"
"728"	728	"female"	"yes"	25	"CCCC"	6	5	0	"Edward Low"	"cutlass"	0.66	1	0	"Up"
"729"	729	"female"	"yes"	30	"JSSFP"	15	8	4	"Lewis Scot"	"cutlass"	0.05	1	0	"Inside Out"
"730"	730	"male"	"yes"	25	"CCCC"	9	3	1	"Hook"	"cutlass"	0.86	1	23	"A Bug's Life"
"731"	731	"male"	"yes"	24	"CCCC"	9	1	2	"Jack Sparrow"	"cutlass"	0.29	0	15	"Finding Nemo"
"732"	732	"female"	"yes"	24	"CCCC"	12	9	1	"Lewis Scot"	"cutlass"	0.35	1	0	"Inside Out"
"733"	733	"female"	"yes"	35	"JSSFP"	5	1	2	"Jack Sparrow"	"cutlass"	0.23	1	0	"Toy Story"
"734"	734	"female"	"yes"	23	"CCCC"	12	0	5	"Hook"	"cutlass"	0.39	1	0	"Up"
"735"	735	"female"	"no"	24	"CCCC"	5	0	2	"Edward Low"	"scimitar"	4.02	1	0	"Up"
"736"	736	"male"	"yes"	28	"CCCC"	7	8	4	"Jack Sparrow"	"cutlass"	0.02	1	23	"Inside Out"
"737"	737	"male"	"yes"	23	"CCCC"	13	1	4	"Edward Low"	"cutlass"	0.96	1	18	"Inside Out"
"738"	738	"female"	"yes"	31	"JSSFP"	11	6	1	"Blackbeard"	"cutlass"	0.42	1	0	"Cars"
"739"	739	"male"	"yes"	35	"JSSFP"	9	18	0	"Lewis Scot"	"cutlass"	1.86	1	13	"Inside Out"
"740"	740	"female"	"yes"	28	"CCCC"	13	10	1	"Anicetus"	"cutlass"	1.58	1	0	"WALL-E"
"741"	741	"female"	"yes"	32	"CCCC"	11	21	2	"Edward Low"	"cutlass"	0.55	0	0	"Brave"
"742"	742	"other"	"no"	17	"CCCC"	5	0	1	"Anicetus"	"scimitar"	6.48	1	9	"Inside Out"
"743"	743	"female"	"yes"	30	"CCCC"	4	30	4	"Jack Sparrow"	"cutlass"	1.3	1	1	"Monsters, Inc."
"744"	744	"female"	"yes"	32	"JSSFP"	8	4	6	"Anicetus"	"cutlass"	0.23	1	0	"Up"
"745"	745	"female"	"yes"	32	"JSSFP"	10	0	6	"Anicetus"	"cutlass"	1.32	1	1	"Monsters, Inc."
"746"	746	"female"	"yes"	24	"CCCC"	12	8	1	"Jack Sparrow"	"cutlass"	4.1	0	0	"Up"
"747"	747	"male"	"yes"	20	"CCCC"	9	3	0	"Jack Sparrow"	"scimitar"	7.67	1	18	"Toy Story"
"748"	748	"male"	"yes"	16	"CCCC"	6	6	1	"Jack Sparrow"	"cutlass"	0.15	1	14	"The Incredibles"
"749"	749	"female"	"yes"	26	"CCCC"	10	3	3	"Edward Low"	"cutlass"	0.36	1	1	"Inside Out"
"750"	750	"male"	"yes"	19	"CCCC"	10	14	0	"Jack Sparrow"	"cutlass"	0.34	1	22	"Inside Out"
"751"	751	"male"	"yes"	30	"CCCC"	11	7	5	"Jack Sparrow"	"sabre"	1.56	0	20	"Toy Story"
"752"	752	"male"	"no"	28	"CCCC"	7	9	0	"Hook"	"cutlass"	0.76	1	18	"The Incredibles"
"753"	753	"other"	"yes"	36	"JSSFP"	10	3	1	"Blackbeard"	"cutlass"	1.72	0	7	"Finding Nemo"
"754"	754	"female"	"yes"	31	"JSSFP"	11	9	0	"Jack Sparrow"	"cutlass"	0.73	0	0	"The Incredibles"
"755"	755	"male"	"yes"	21	"CCCC"	9	0	3	"Lewis Scot"	"cutlass"	0.06	1	30	"WALL-E"
"756"	756	"female"	"yes"	37	"JSSFP"	9	9	5	"Hook"	"cutlass"	2.47	0	0	"Finding Nemo"
"757"	757	"female"	"yes"	34	"CCCC"	7	10	1	"Jack Sparrow"	"cutlass"	0.37	0	0	"Monsters, Inc."
"758"	758	"female"	"yes"	29	"CCCC"	7	1	1	"Hook"	"cutlass"	0.05	1	2	"Inside Out"
"759"	759	"female"	"yes"	30	"CCCC"	11	0	1	"Edward Low"	"cutlass"	3.6	1	1	"WALL-E"
"760"	760	"female"	"yes"	28	"CCCC"	12	14	3	"Lewis Scot"	"cutlass"	0.26	0	0	"Finding Nemo"
"761"	761	"female"	"yes"	26	"CCCC"	3	7	0	"Hook"	"cutlass"	0.64	0	0	"Monsters University"
"762"	762	"female"	"yes"	29	"CCCC"	10	7	6	"Blackbeard"	"cutlass"	1.09	0	0	"Finding Nemo"
"763"	763	"male"	"yes"	34	"JSSFP"	7	12	1	"Jack Sparrow"	"cutlass"	0.02	0	15	"Finding Nemo"
"764"	764	"male"	"yes"	20	"CCCC"	13	6	1	"Jack Sparrow"	"cutlass"	0.04	1	26	"Up"
"765"	765	"female"	"yes"	30	"CCCC"	11	1	6	"Lewis Scot"	"sabre"	0.52	1	2	"Inside Out"
"766"	766	"female"	"yes"	26	"CCCC"	8	1	1	"Hook"	"cutlass"	0.22	1	0	"Inside Out"
"767"	767	"female"	"yes"	41	"JSSFP"	5	19	1	"Anicetus"	"cutlass"	1.23	1	1	"WALL-E"
"768"	768	"male"	"no"	30	"CCCC"	7	5	0	"Hook"	"scimitar"	5.09	1	7	"Inside Out"
"769"	769	"female"	"yes"	21	"CCCC"	5	3	1	"Lewis Scot"	"cutlass"	0.67	0	0	"Up"
"770"	770	"female"	"yes"	37	"JSSFP"	7	30	1	"Lewis Scot"	"cutlass"	0.8	1	0	"The Incredibles"
"771"	771	"male"	"yes"	30	"CCCC"	8	1	0	"Jack Sparrow"	"cutlass"	0.88	0	11	"A Bug's Life"
"772"	772	"female"	"yes"	39	"JSSFP"	5	5	7	"Jack Sparrow"	"cutlass"	0.39	1	0	"Cars 2"
"773"	773	"other"	"yes"	18	"CCCC"	13	6	2	"Blackbeard"	"cutlass"	0.19	1	27	"Inside Out"
"774"	774	"male"	"yes"	25	"CCCC"	8	15	0	"Jack Sparrow"	"cutlass"	0.51	1	14	"Cars"
"775"	775	"female"	"yes"	25	"CCCC"	12	4	7	"Edward Low"	"cutlass"	1.46	1	0	"Monsters University"
"776"	776	"male"	"yes"	29	"CCCC"	14	12	0	"Jack Sparrow"	"cutlass"	0.18	1	22	"Up"
"777"	777	"male"	"yes"	23	"CCCC"	9	5	0	"Jack Sparrow"	"cutlass"	0.28	1	22	"Inside Out"
"778"	778	"male"	"yes"	31	"JSSFP"	12	4	2	"Blackbeard"	"cutlass"	0.09	1	17	"The Incredibles"
"779"	779	"male"	"no"	29	"CCCC"	10	16	3	"Jack Sparrow"	"scimitar"	7.82	1	21	"Up"
"780"	780	"male"	"yes"	24	"CCCC"	8	29	0	"Jack Sparrow"	"cutlass"	1.77	1	24	"Toy Story"
"781"	781	"male"	"yes"	34	"JSSFP"	9	12	0	"Hook"	"cutlass"	0.39	1	21	"Inside Out"
"782"	782	"male"	"yes"	23	"CCCC"	11	10	0	"Jack Sparrow"	"cutlass"	0.03	0	27	"Finding Nemo"
"783"	783	"female"	"yes"	29	"CCCC"	10	12	0	"Jack Sparrow"	"cutlass"	0.13	1	0	"Inside Out"
"784"	784	"male"	"yes"	27	"CCCC"	6	5	5	"Jack Sparrow"	"cutlass"	0	1	15	"Up"
"785"	785	"female"	"yes"	23	"CCCC"	11	1	2	"Anicetus"	"cutlass"	0.44	1	1	"The Incredibles"
"786"	786	"female"	"yes"	33	"JSSFP"	13	2	6	"Jack Sparrow"	"cutlass"	0.63	0	2	"Finding Nemo"
"787"	787	"male"	"yes"	29	"JSSFP"	7	3	0	"Jack Sparrow"	"cutlass"	0.41	1	18	"Inside Out"
"788"	788	"male"	"yes"	25	"CCCC"	12	3	2	"Hook"	"cutlass"	0.11	1	19	"Up"
"789"	789	"female"	"yes"	27	"JSSFP"	12	3	4	"Lewis Scot"	"cutlass"	0.81	1	0	"Inside Out"
"790"	790	"male"	"yes"	20	"CCCC"	9	14	2	"Jack Sparrow"	"cutlass"	0.11	1	24	"Inside Out"
"791"	791	"male"	"yes"	20	"CCCC"	11	0	6	"Edward Low"	"cutlass"	0.82	1	22	"Inside Out"
"792"	792	"male"	"yes"	31	"JSSFP"	11	3	3	"Jack Sparrow"	"cutlass"	0.04	0	19	"Toy Story"
"793"	793	"female"	"yes"	27	"CCCC"	12	5	1	"Jack Sparrow"	"cutlass"	0.75	1	0	"Up"
"794"	794	"male"	"yes"	16	"CCCC"	11	4	1	"Jack Sparrow"	"cutlass"	0.63	0	19	"Finding Nemo"
"795"	795	"female"	"yes"	24	"CCCC"	6	4	0	"Hook"	"cutlass"	0.57	0	2	"Toy Story 3"
"796"	796	"female"	"yes"	27	"CCCC"	6	9	14	"Edward Low"	"cutlass"	2.53	1	0	"Inside Out"
"797"	797	"female"	"yes"	34	"JSSFP"	17	0	1	"Jack Sparrow"	"cutlass"	0.38	1	0	"Inside Out"
"798"	798	"female"	"yes"	33	"JSSFP"	9	3	2	"Anicetus"	"cutlass"	2.12	1	1	"Inside Out"
"799"	799	"female"	"yes"	33	"JSSFP"	16	2	3	"Anicetus"	"cutlass"	0.61	1	0	"Monsters University"
"800"	800	"female"	"yes"	35	"JSSFP"	7	37	0	"Hook"	"cutlass"	0.77	1	0	"Inside Out"
"801"	801	"male"	"yes"	33	"JSSFP"	7	3	0	"Jack Sparrow"	"cutlass"	0.97	0	22	"Toy Story"
"802"	802	"male"	"yes"	30	"JSSFP"	14	17	3	"Jack Sparrow"	"cutlass"	0.76	1	22	"Inside Out"
"803"	803	"male"	"no"	24	"CCCC"	5	8	7	"Jack Sparrow"	"scimitar"	2	0	14	"Monsters University"
"804"	804	"female"	"yes"	20	"CCCC"	7	13	5	"Lewis Scot"	"cutlass"	0.78	1	0	"Inside Out"
"805"	805	"female"	"no"	37	"JSSFP"	2	4	2	"Lewis Scot"	"banana"	9.27	1	0	"Inside Out"
"806"	806	"female"	"yes"	31	"JSSFP"	13	2	0	"Edward Low"	"cutlass"	0.55	1	0	"Brave"
"807"	807	"female"	"yes"	39	"JSSFP"	15	22	1	"Lewis Scot"	"cutlass"	1.46	0	0	"A Bug's Life"
"808"	808	"male"	"no"	21	"CCCC"	6	0	6	"Jack Sparrow"	"sabre"	5.66	1	18	"The Incredibles"
"809"	809	"male"	"yes"	29	"JSSFP"	7	1	4	"Jack Sparrow"	"cutlass"	0.38	0	18	"Monsters University"
"810"	810	"male"	"yes"	24	"CCCC"	8	5	1	"Jack Sparrow"	"cutlass"	0.3	0	8	"Toy Story"
"811"	811	"female"	"yes"	30	"CCCC"	14	4	1	"Blackbeard"	"cutlass"	0.66	1	0	"The Incredibles"
"812"	812	"female"	"yes"	33	"JSSFP"	7	0	3	"Lewis Scot"	"cutlass"	0.89	1	1	"Brave"
"813"	813	"female"	"yes"	34	"JSSFP"	15	11	2	"Jack Sparrow"	"cutlass"	1.47	0	0	"Finding Nemo"
"814"	814	"female"	"yes"	30	"JSSFP"	9	20	0	"Edward Low"	"cutlass"	0.31	1	1	"Inside Out"
"815"	815	"female"	"yes"	34	"JSSFP"	13	22	1	"Blackbeard"	"cutlass"	1.27	0	0	"WALL-E"
"816"	816	"female"	"yes"	39	"JSSFP"	9	1	4	"Lewis Scot"	"cutlass"	1.19	0	1	"WALL-E"
"817"	817	"female"	"yes"	34	"JSSFP"	10	4	1	"Lewis Scot"	"cutlass"	0.03	1	0	"Finding Nemo"
"818"	818	"female"	"yes"	30	"JSSFP"	10	1	3	"Edward Low"	"cutlass"	0.23	0	0	"Finding Nemo"
"819"	819	"female"	"yes"	34	"JSSFP"	8	6	0	"Edward Low"	"sabre"	5.21	1	0	"Inside Out"
"820"	820	"female"	"yes"	27	"CCCC"	15	6	0	"Lewis Scot"	"cutlass"	0.29	1	1	"The Incredibles"
"821"	821	"female"	"yes"	27	"CCCC"	10	8	4	"Hook"	"cutlass"	0.63	0	1	"Finding Nemo"
"822"	822	"male"	"yes"	29	"CCCC"	11	21	3	"Jack Sparrow"	"cutlass"	0	1	29	"The Incredibles"
"823"	823	"male"	"yes"	21	"CCCC"	13	1	2	"Jack Sparrow"	"cutlass"	0.89	0	15	"Monsters, Inc."
"824"	824	"female"	"yes"	27	"JSSFP"	12	1	2	"Blackbeard"	"banana"	42.61	0	1	"A Bug's Life"
"825"	825	"female"	"yes"	32	"JSSFP"	11	34	1	"Edward Low"	"cutlass"	0.13	1	0	"Monsters University"
"826"	826	"female"	"yes"	28	"CCCC"	14	6	6	"Jack Sparrow"	"cutlass"	0.81	0	1	"Finding Nemo"
"827"	827	"female"	"yes"	26	"CCCC"	10	0	1	"Edward Low"	"cutlass"	0.78	0	0	"Monsters, Inc."
"828"	828	"female"	"yes"	35	"JSSFP"	11	4	4	"Lewis Scot"	"cutlass"	0.36	0	2	"Finding Nemo"
"829"	829	"female"	"yes"	30	"JSSFP"	10	7	7	"Anicetus"	"cutlass"	0.2	1	0	"Inside Out"
"830"	830	"male"	"no"	25	"CCCC"	6	20	0	"Anicetus"	"cutlass"	2.07	1	22	"Inside Out"
"831"	831	"male"	"yes"	34	"JSSFP"	12	8	0	"Jack Sparrow"	"cutlass"	0.53	1	19	"Inside Out"
"832"	832	"male"	"yes"	16	"CCCC"	13	3	0	"Jack Sparrow"	"scimitar"	6.69	1	23	"Inside Out"
"833"	833	"male"	"yes"	34	"JSSFP"	3	19	0	"Jack Sparrow"	"cutlass"	0.5	1	10	"Toy Story 2"
"834"	834	"female"	"yes"	28	"CCCC"	11	10	1	"Anicetus"	"cutlass"	0.21	0	0	"Finding Nemo"
"835"	835	"male"	"no"	23	"CCCC"	6	12	2	"Jack Sparrow"	"sabre"	2.48	1	13	"Inside Out"
"836"	836	"female"	"yes"	32	"JSSFP"	11	8	1	"Hook"	"cutlass"	0.18	1	0	"Inside Out"
"837"	837	"female"	"yes"	37	"JSSFP"	12	1	5	"Edward Low"	"sabre"	10.6	1	0	"Inside Out"
"838"	838	"female"	"yes"	32	"JSSFP"	13	13	4	"Jack Sparrow"	"cutlass"	0.05	1	1	"Monsters University"
"839"	839	"male"	"yes"	26	"CCCC"	11	1	0	"Jack Sparrow"	"cutlass"	0.43	1	21	"The Incredibles"
"840"	840	"female"	"no"	22	"CCCC"	0	5	2	"Anicetus"	"scimitar"	6.59	0	0	"Finding Nemo"
"841"	841	"female"	"no"	23	"CCCC"	10	10	0	"Edward Low"	"scimitar"	5.4	0	1	"Up"
"842"	842	"male"	"yes"	24	"CCCC"	10	0	2	"Jack Sparrow"	"cutlass"	0.37	0	15	"Finding Nemo"
"843"	843	"female"	"yes"	25	"CCCC"	11	9	4	"Jack Sparrow"	"cutlass"	1.31	1	0	"Inside Out"
"844"	844	"female"	"yes"	32	"JSSFP"	6	1	0	"Blackbeard"	"cutlass"	1.15	1	1	"Monsters University"
"845"	845	"male"	"yes"	23	"CCCC"	8	1	1	"Jack Sparrow"	"cutlass"	0.04	1	19	"Inside Out"
"846"	846	"male"	"yes"	26	"CCCC"	3	2	1	"Jack Sparrow"	"cutlass"	0.43	1	20	"Inside Out"
"847"	847	"female"	"yes"	35	"JSSFP"	15	15	5	"Jack Sparrow"	"cutlass"	0.47	1	0	"A Bug's Life"
"848"	848	"male"	"yes"	30	"JSSFP"	9	7	1	"Jack Sparrow"	"cutlass"	0.14	0	16	"Inside Out"
"849"	849	"male"	"yes"	21	"CCCC"	13	8	1	"Jack Sparrow"	"cutlass"	0.22	1	22	"Monsters, Inc."
"850"	850	"female"	"yes"	24	"CCCC"	6	8	2	"Jack Sparrow"	"sabre"	8.07	1	0	"Inside Out"
"851"	851	"female"	"yes"	36	"JSSFP"	5	7	0	"Edward Low"	"cutlass"	0.2	1	1	"The Incredibles"
"852"	852	"female"	"yes"	34	"JSSFP"	6	1	6	"Edward Low"	"cutlass"	1.53	1	0	"The Incredibles"
"853"	853	"male"	"yes"	32	"CCCC"	9	1	2	"Jack Sparrow"	"cutlass"	0.17	0	20	"Monsters, Inc."
"854"	854	"female"	"yes"	38	"JSSFP"	9	0	2	"Anicetus"	"cutlass"	0.67	1	0	"Inside Out"
"855"	855	"male"	"yes"	13	"CCCC"	7	3	0	"Blackbeard"	"sabre"	6.83	1	19	"Toy Story 2"
"856"	856	"female"	"yes"	20	"CCCC"	11	39	1	"Hook"	"cutlass"	0.31	1	2	"Inside Out"
"857"	857	"female"	"yes"	33	"JSSFP"	15	17	9	"Edward Low"	"cutlass"	0.44	1	0	"Inside Out"
"858"	858	"female"	"no"	27	"CCCC"	10	7	3	"Hook"	"scimitar"	0.39	1	3	"Brave"
"859"	859	"male"	"yes"	27	"CCCC"	12	0	4	"Jack Sparrow"	"cutlass"	0.64	0	19	"Monsters University"
"860"	860	"male"	"yes"	25	"CCCC"	12	27	1	"Jack Sparrow"	"cutlass"	0.07	0	30	"A Bug's Life"
"861"	861	"male"	"yes"	19	"CCCC"	9	9	1	"Hook"	"cutlass"	0.32	1	28	"The Incredibles"
"862"	862	"male"	"yes"	22	"CCCC"	9	14	6	"Jack Sparrow"	"sabre"	4.31	0	13	"Finding Nemo"
"863"	863	"female"	"no"	37	"JSSFP"	6	6	1	"Blackbeard"	"scimitar"	0.37	1	1	"Inside Out"
"864"	864	"female"	"yes"	23	"CCCC"	7	13	3	"Jack Sparrow"	"cutlass"	0.2	1	1	"Inside Out"
"865"	865	"male"	"yes"	21	"CCCC"	7	10	1	"Jack Sparrow"	"cutlass"	0.09	0	20	"Cars"
"866"	866	"female"	"yes"	30	"CCCC"	9	21	1	"Edward Low"	"scimitar"	18.98	1	0	"Inside Out"
"867"	867	"male"	"yes"	27	"CCCC"	13	4	0	"Jack Sparrow"	"cutlass"	2.13	1	23	"Inside Out"
"868"	868	"male"	"no"	22	"CCCC"	8	1	1	"Jack Sparrow"	"banana"	12.28	0	18	"Toy Story 2"
"869"	869	"female"	"yes"	23	"CCCC"	15	13	3	"Jack Sparrow"	"cutlass"	1.02	1	1	"Inside Out"
"870"	870	"female"	"no"	28	"CCCC"	5	4	1	"Lewis Scot"	"banana"	50.33	1	0	"Inside Out"
"871"	871	"female"	"no"	34	"JSSFP"	6	6	9	"Anicetus"	"banana"	18.09	1	0	"Inside Out"
"872"	872	"male"	"yes"	24	"CCCC"	8	9	4	"Jack Sparrow"	"cutlass"	0.63	1	14	"The Incredibles"
"873"	873	"female"	"yes"	25	"CCCC"	9	16	2	"Anicetus"	"cutlass"	0.23	0	0	"Up"
"874"	874	"female"	"yes"	31	"CCCC"	8	18	6	"Anicetus"	"cutlass"	0.43	1	0	"Inside Out"
"875"	875	"female"	"yes"	28	"CCCC"	13	3	4	"Edward Low"	"cutlass"	1.41	1	0	"Inside Out"
"876"	876	"female"	"yes"	35	"JSSFP"	7	7	4	"Anicetus"	"cutlass"	0.57	0	0	"The Incredibles"
"877"	877	"male"	"yes"	15	"CCCC"	7	1	7	"Lewis Scot"	"cutlass"	0.87	1	9	"Inside Out"
"878"	878	"female"	"yes"	30	"CCCC"	11	9	6	"Jack Sparrow"	"cutlass"	1.08	1	0	"Monsters University"
"879"	879	"male"	"yes"	24	"CCCC"	12	3	2	"Jack Sparrow"	"cutlass"	0.31	0	23	"Finding Nemo"
"880"	880	"female"	"yes"	32	"JSSFP"	5	0	0	"Jack Sparrow"	"cutlass"	1.84	0	0	"The Incredibles"
"881"	881	"other"	"yes"	34	"JSSFP"	10	2	2	"Blackbeard"	"cutlass"	0.36	1	14	"Up"
"882"	882	"female"	"yes"	22	"CCCC"	8	13	0	"Anicetus"	"cutlass"	2.03	1	0	"Inside Out"
